9.84280e+02	2.22622e-01	2.25783e-21	1.25209e-21
9.84480e+02	2.19393e-01	2.22735e-21	1.22303e-21
9.84680e+02	2.18516e-01	2.22070e-21	1.20738e-21
9.84880e+02	2.16842e-01	2.20593e-21	1.18756e-21
9.85080e+02	2.12254e-01	2.16145e-21	1.15218e-21
9.85280e+02	2.09759e-01	2.13821e-21	1.12859e-21
9.85479e+02	2.05849e-01	2.10049e-21	1.09779e-21
9.85679e+02	2.02907e-01	2.07258e-21	1.07257e-21
9.85879e+02	2.02650e-01	2.07205e-21	1.06178e-21
9.86079e+02	1.99414e-01	2.04103e-21	1.03562e-21
9.86279e+02	2.01132e-01	2.06071e-21	1.03535e-21
9.86478e+02	1.99302e-01	2.04404e-21	1.01691e-21
9.86678e+02	1.99236e-01	2.04544e-21	1.00763e-21
9.86878e+02	1.97623e-01	2.03093e-21	9.90689e-22
9.87078e+02	1.95935e-01	2.01563e-21	9.73601e-22
9.87278e+02	1.94749e-01	2.00546e-21	9.59210e-22
9.87478e+02	1.94313e-01	2.00300e-21	9.48662e-22
9.87677e+02	1.92128e-01	1.98249e-21	9.29765e-22
9.87877e+02	1.94543e-01	2.00945e-21	9.33196e-22
9.88077e+02	1.96526e-01	2.03198e-21	9.34443e-22
9.88277e+02	1.95948e-01	2.02806e-21	9.23531e-22
9.88477e+02	1.96054e-01	2.03122e-21	9.15938e-22
9.88676e+02	1.96577e-01	2.03869e-21	9.10337e-22
9.88876e+02	1.95046e-01	2.02486e-21	8.95342e-22
9.89076e+02	1.95475e-01	2.03137e-21	8.89464e-22
9.89276e+02	1.96590e-01	2.04503e-21	8.86715e-22
9.89476e+02	1.96999e-01	2.05136e-21	8.80793e-22
9.89676e+02	1.99364e-01	2.07809e-21	8.83581e-22
9.89875e+02	2.00495e-01	2.09199e-21	8.80832e-22
9.90075e+02	2.02273e-01	2.11268e-21	8.80889e-22
9.90275e+02	2.02444e-01	2.11661e-21	8.73942e-22
9.90475e+02	2.02517e-01	2.11950e-21	8.66629e-22
9.90675e+02	2.03242e-01	2.12925e-21	8.62151e-22
9.90874e+02	2.03316e-01	2.13217e-21	8.54948e-22
